,name,github_id,category,description,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,release_count,contributor_count,projectrank,show,updated_github_id,pypi_id,conda_id,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,labels,github_release_downloads,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,trending,cargo_id,cargo_url,cargo_latest_release_published_at,cargo_dependent_project_count,cargo_monthly_downloads,cargo_total_downloads,conda_forge
83,mkdocstrings,mkdocstrings/mkdocstrings,documentation,"Automatic documentation from sources, for MkDocs.",,https://github.com/mkdocstrings/mkdocstrings,https://github.com/mkdocstrings/mkdocstrings,ISC,2019-12-09 18:09:09.000,2025-08-24 15:29:27.000,2025-08-24 15:29:27,776.0,7.0,114.0,14.0,190.0,61.0,396.0,1965.0,2025-07-22 23:49:19.000,0.30.0,69.0,52.0,33,True,,mkdocstrings,conda-forge/mkdocstrings,22040.0,20470.0,https://pypi.org/project/mkdocstrings,2025-07-22 23:48:44.000,1570.0,4027577.0,4031840.0,https://anaconda.org/conda-forge/mkdocstrings,2025-07-24 13:24:20.459,247292.0,2.0,['mkdocs'],,,,,,,,,,,,,,,,,,,
84,typeguard,agronholm/typeguard,type-checkers,Run-time type checker for Python.,,https://github.com/agronholm/typeguard,https://github.com/agronholm/typeguard,,2015-12-27 23:15:37.000,2025-08-22 19:55:06.000,2025-08-22 19:55:06,670.0,11.0,118.0,19.0,152.0,30.0,332.0,1691.0,2025-06-18 09:56:09.000,4.4.4,74.0,41.0,33,False,,typeguard,conda-forge/typeguard,44967.0,41822.0,https://pypi.org/project/typeguard,2025-06-18 09:56:05.000,3145.0,38158905.0,38178106.0,https://anaconda.org/conda-forge/typeguard,2025-06-18 12:21:32.288,1190496.0,3.0,,,,,,,,,,,,,,,,,,,,
85,nox,theacodes/nox,testing,Flexible test automation for Python.,,https://github.com/wntrblm/nox,https://github.com/wntrblm/nox,Apache-2.0,2016-02-24 04:02:58.000,2025-08-18 15:52:17.000,2025-07-21 21:26:17,694.0,9.0,166.0,17.0,579.0,69.0,347.0,1447.0,2025-05-01 16:35:46.000,2025.5.1,30.0,109.0,33,True,wntrblm/nox,nox,conda-forge/nox,8059.0,6828.0,https://pypi.org/project/nox,2025-05-01 16:35:46.000,1231.0,4659929.0,4667995.0,https://anaconda.org/conda-forge/nox,2025-05-15 20:58:18.188,500147.0,2.0,['pytest'],,,,,,,,,,,,,,,,,,,
86,pytest-bdd,pytest-dev/pytest-bdd,testing,BDD library for the pytest runner.,,https://github.com/pytest-dev/pytest-bdd,https://github.com/pytest-dev/pytest-bdd,MIT,2013-03-29 07:27:43.000,2025-08-25 20:31:21.000,2025-02-13 21:33:26,1462.0,,228.0,60.0,408.0,82.0,294.0,1398.0,2024-12-05 21:45:56.000,8.1.0,106.0,65.0,33,True,,pytest-bdd,conda-forge/pytest-bdd,4524.0,4418.0,https://pypi.org/project/pytest-bdd,2024-12-05 21:45:56.000,106.0,1166955.0,1169575.0,https://anaconda.org/conda-forge/pytest-bdd,2025-04-22 14:57:05.450,70746.0,2.0,['pytest'],,,,,,,,,,,,,,,,,,,
87,nose,nose-devs/nose,testing,nose is nicer testing for python.,,https://github.com/nose-devs/nose,https://github.com/nose-devs/nose,LGPL-2.1+,2011-12-13 19:36:32.000,2025-04-22 14:56:22.777,2016-03-04 01:16:26,1004.0,,395.0,47.0,261.0,451.0,467.0,1362.0,2015-06-02 09:12:36.000,1.3.7,14.0,95.0,33,False,,nose,conda-forge/nose,171524.0,168829.0,https://pypi.org/project/nose,2015-06-02 09:12:36.000,2695.0,8495214.0,8526609.0,https://anaconda.org/conda-forge/nose,2025-04-22 14:56:22.777,3484861.0,2.0,,,,,,,,,,,,,,,,,,,,
88,breathe,michaeljones/breathe,documentation,ReStructuredText and Sphinx bridge to Doxygen.,,https://github.com/breathe-doc/breathe,https://github.com/breathe-doc/breathe,BSD-3-Clause,2009-02-03 18:52:25.000,2025-07-15 17:09:42.000,2025-07-08 20:27:36,1997.0,37.0,209.0,18.0,397.0,187.0,425.0,785.0,2025-07-08 19:34:47.000,5.0.0a2,68.0,121.0,33,True,breathe-doc/breathe,breathe,conda-forge/breathe,18742.0,18611.0,https://pypi.org/project/breathe,2025-07-08 20:28:19.000,131.0,828287.0,841252.0,https://anaconda.org/conda-forge/breathe,2025-04-22 14:56:28.512,802970.0,2.0,,750.0,,,,,,,,,,,,,,,,,,
89,sphinx-autodoc-typehints,tox-dev/sphinx-autodoc-typehints,documentation,Type hints support for the Sphinx autodoc extension.,,https://github.com/tox-dev/sphinx-autodoc-typehints,https://github.com/tox-dev/sphinx-autodoc-typehints,MIT,2015-09-21 20:41:41.000,2025-08-25 16:54:22.000,2025-08-25 16:54:21,452.0,13.0,107.0,10.0,345.0,41.0,172.0,578.0,2025-04-25 16:53:24.000,3.2.0,93.0,61.0,33,True,,sphinx-autodoc-typehints,conda-forge/sphinx-autodoc-typehints,61023.0,57143.0,https://pypi.org/project/sphinx-autodoc-typehints,2025-04-25 16:53:24.000,3880.0,3738950.0,3753709.0,https://anaconda.org/conda-forge/sphinx-autodoc-typehints,2025-04-25 23:49:21.688,915058.0,2.0,['sphinx'],,,,,,,,,,,,,,,,,,,
90,icecream,gruns/icecream,debugging,Never use print() to debug again.,,https://github.com/gruns/icecream,https://github.com/gruns/icecream,MIT,2018-02-13 18:56:12.000,2025-08-26 06:54:33.000,2025-08-26 06:54:33,357.0,29.0,202.0,55.0,66.0,81.0,95.0,9867.0,2025-08-17 16:11:09.000,2.1.7,21.0,31.0,32,True,,icecream,conda-forge/icecream,547.0,21.0,https://pypi.org/project/icecream,2025-08-14 09:11:35.000,526.0,1332898.0,1334508.0,https://anaconda.org/conda-forge/icecream,2025-08-16 09:56:14.469,83758.0,1.0,,,,,,,,,,,,,,,,,,,,
91,mimesis,lk-geimfari/mimesis,testing,Mimesis is a robust data generator for Python that can produce a wide range of fake data in multiple languages.,,https://github.com/lk-geimfari/mimesis,https://github.com/lk-geimfari/mimesis,MIT,2016-09-09 21:41:22.000,2025-07-31 10:52:09.000,2025-05-12 12:07:58,2669.0,,335.0,59.0,1264.0,22.0,349.0,4611.0,2024-09-13 22:26:03.000,18.0.0,62.0,126.0,32,True,,mimesis,conda-forge/mimesis,2239.0,2171.0,https://pypi.org/project/mimesis,2024-09-13 22:26:03.000,68.0,835742.0,840984.0,https://anaconda.org/conda-forge/mimesis,2025-05-10 09:59:37.648,319343.0,2.0,,840.0,,,,,,,,,,,,,,,,,,
92,pyarmor,dashingsoft/pyarmor,security,"A tool used to obfuscate python scripts, bind obfuscated scripts to fixed machine or expire obfuscated scripts.",,https://github.com/dashingsoft/pyarmor,https://github.com/dashingsoft/pyarmor,SGI-B-2.0,2017-08-26 04:11:53.000,2025-08-20 02:33:44.000,2025-08-20 02:33:37,4812.0,3.0,327.0,45.0,49.0,7.0,1711.0,4529.0,2025-07-21 14:09:42.000,9.1.8,368.0,36.0,32,False,,pyarmor,,2036.0,1956.0,https://pypi.org/project/pyarmor,2025-07-21 14:09:14.000,80.0,385164.0,385164.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
93,pytest-testinfra,pytest-dev/pytest-testinfra,testing,Testinfra test your infrastructures.,,https://github.com/pytest-dev/pytest-testinfra,https://github.com/pytest-dev/pytest-testinfra,Apache-2.0,2015-03-15 20:49:52.000,2025-08-12 07:20:40.000,2025-08-12 07:20:32,817.0,3.0,356.0,68.0,452.0,142.0,232.0,2439.0,2025-03-30 09:04:11.000,10.2.2,19.0,143.0,32,True,,pytest-testinfra,conda-forge/pytest-testinfra,2516.0,2496.0,https://pypi.org/project/pytest-testinfra,2025-03-30 09:06:00.000,20.0,727628.0,728198.0,https://anaconda.org/conda-forge/pytest-testinfra,2025-04-22 14:57:44.936,31381.0,2.0,['pytest'],,,,,,,,,,,,,,,,,,,
94,pdoc,mitmproxy/pdoc,documentation,API Documentation for Python Projects.,,https://github.com/mitmproxy/pdoc,https://github.com/mitmproxy/pdoc,MIT-0,2013-08-04 21:12:50.000,2025-08-01 08:24:42.000,2025-07-11 11:22:27,1093.0,3.0,200.0,33.0,373.0,48.0,397.0,2192.0,2025-06-04 17:05:48.000,15.0.4,113.0,76.0,32,False,,pdoc,,4582.0,3915.0,https://pypi.org/project/pdoc,2025-06-04 17:05:48.000,667.0,1414490.0,1414490.0,,,,2.0,,,,,,,,,,,,,6.0,,,,,,,
95,pyelftools,eliben/pyelftools,debugging,Parsing ELF and DWARF in Python.,,https://github.com/eliben/pyelftools,https://github.com/eliben/pyelftools,Unlicense,2013-06-08 22:55:54.000,2025-07-03 01:48:18.000,2025-07-03 01:48:18,729.0,3.0,516.0,69.0,347.0,74.0,199.0,2148.0,,,13.0,110.0,32,True,,pyelftools,conda-forge/pyelftools,11325.0,11056.0,https://pypi.org/project/pyelftools,2025-02-19 14:19:59.000,269.0,6193676.0,6208768.0,https://anaconda.org/conda-forge/pyelftools,2025-04-22 14:56:21.172,875388.0,1.0,,,,,,,,,,,,,,,,,,,,
96,python-json-logger,madzak/python-json-logger,logging,Json Formatter for the standard python logger.,,https://github.com/madzak/python-json-logger,https://github.com/madzak/python-json-logger,BSD-2-Clause,2011-12-27 05:12:26.000,2025-04-27 01:47:32.000,2024-12-12 19:59:04,263.0,,233.0,26.0,92.0,30.0,91.0,1764.0,2025-03-07 07:08:25.000,3.3.0,35.0,64.0,32,True,,python-json-logger,conda-forge/python-json-logger,965.0,,https://pypi.org/project/python-json-logger,2025-04-27 01:47:32.000,965.0,60028576.0,60153843.0,https://anaconda.org/conda-forge/python-json-logger,2025-04-22 14:56:33.638,12526763.0,3.0,,,,,,,,,,,,,,,,,,,,
97,pytest-sugar,Teemu/pytest-sugar,testing,"a plugin for py.test that changes the default look and feel of py.test (e.g. progressbar, show tests that fail..",,https://github.com/Teemu/pytest-sugar,https://github.com/Teemu/pytest-sugar,BSD-3-Clause,2013-06-25 21:09:27.000,2025-08-24 22:40:41.102,2025-08-23 12:19:22,452.0,4.0,77.0,18.0,169.0,29.0,94.0,1461.0,2025-08-23 12:19:34.000,1.1.1,32.0,56.0,32,True,,pytest-sugar,conda-forge/pytest-sugar,29832.0,28331.0,https://pypi.org/project/pytest-sugar,2025-08-23 12:19:34.000,1501.0,4524835.0,4530500.0,https://anaconda.org/conda-forge/pytest-sugar,2025-08-24 22:40:41.102,334225.0,2.0,['pytest'],43.0,,,,,,,,,,,,,,,,,,
98,pydocstyle,PyCQA/pydocstyle,linters,docstring style checker.,,https://github.com/PyCQA/pydocstyle,https://github.com/PyCQA/pydocstyle,MIT,2012-01-31 17:18:23.000,2025-04-22 14:56:24.767,2023-11-03 22:28:45,746.0,,188.0,19.0,317.0,123.0,225.0,1117.0,2023-01-17 20:31:11.783,6.3.0,23.0,91.0,32,False,,pydocstyle,conda-forge/pydocstyle,74280.0,72528.0,https://pypi.org/project/pydocstyle,2023-01-17 20:31:11.783,1752.0,4761329.0,4805667.0,https://anaconda.org/conda-forge/pydocstyle,2025-04-22 14:56:24.767,2660291.0,2.0,,93.0,,,,,,,,,,,,,,,,,,
99,nose2,nose-devs/nose2,testing,"The successor to nose, based on unittest2.",,https://github.com/nose-devs/nose2,https://github.com/nose-devs/nose2,BSD-2-Clause,2011-12-14 15:33:15.000,2025-08-18 16:53:58.000,2025-05-15 15:50:38,1222.0,,131.0,21.0,353.0,40.0,201.0,806.0,2024-06-01 03:20:04.000,0.15.1,34.0,80.0,32,True,,nose2,conda-forge/nose2,27140.0,26821.0,https://pypi.org/project/nose2,2024-06-01 03:20:04.000,319.0,694667.0,696907.0,https://anaconda.org/conda-forge/nose2,2025-04-22 14:56:50.674,194897.0,2.0,,,,,,,,,,,,,,,,,,,,
100,alabaster,bitprophet/alabaster,documentation,"Lightweight, configurable Sphinx theme.",,https://github.com/sphinx-doc/alabaster,https://github.com/sphinx-doc/alabaster,BSD-3-Clause,2013-12-07 00:03:15.000,2025-04-22 14:56:25.041,2024-07-26 17:57:57,434.0,,189.0,34.0,96.0,60.0,70.0,754.0,2024-07-26 18:15:02.000,1.0.0,30.0,42.0,32,False,sphinx-doc/alabaster,alabaster,conda-forge/alabaster,155309.0,154682.0,https://pypi.org/project/alabaster,2024-07-26 18:15:02.000,627.0,20482049.0,20797795.0,https://anaconda.org/conda-forge/alabaster,2025-04-22 14:56:25.041,9788136.0,2.0,['sphinx'],,,,,,,,,,,,,,,,,,,
101,ruff,charliermarsh/ruff,linters,"An extremely fast Python linter and code formatter, written in Rust.",,,https://docs.astral.sh/ruff,MIT,2022-11-30 10:02:13.208,2025-08-28 13:58:26.000,,,,1506.0,,,,,42033.0,2025-08-28 13:58:26.000,0.12.11,372.0,,31,True,,ruff,conda-forge/ruff,18294.0,,https://pypi.org/project/ruff,2025-08-28 13:58:26.000,18294.0,77065687.0,77202753.0,https://anaconda.org/conda-forge/ruff,2025-08-22 01:07:04.055,4523192.0,2.0,,,,,,,,,,,,,,,,,,,,
102,mamba,mamba-org/mamba,dependency-managers,The Fast Cross-Platform Package Manager.,,https://github.com/mamba-org/mamba,https://github.com/mamba-org/mamba,BSD-3-Clause,2019-03-05 13:05:10.000,2025-08-26 17:28:55.000,2025-08-26 17:28:54,3195.0,44.0,404.0,46.0,2073.0,450.0,1581.0,7612.0,2025-08-26 15:09:28.000,2.3.2,163.0,174.0,31,True,,,conda-forge/mamba,,,,,,,296996.0,https://anaconda.org/conda-forge/mamba,2025-08-26 16:53:32.217,18710757.0,3.0,,,,,,,,,,,,,,,,,,,,
103,pipreqs,bndr/pipreqs,dependency-managers,pipreqs - Generate pip requirements.txt file based on imports of any project. Looking for maintainers to move this..,,https://github.com/bndr/pipreqs,https://github.com/bndr/pipreqs,Apache-2.0,2015-04-22 16:38:14.000,2025-06-30 11:49:13.000,2025-06-30 09:30:35,405.0,2.0,417.0,56.0,201.0,213.0,113.0,7322.0,2024-02-18 18:23:06.000,0.5.0,43.0,74.0,31,True,,pipreqs,conda-forge/pipreqs,40320.0,40011.0,https://pypi.org/project/pipreqs,2024-02-18 17:49:34.000,309.0,1077009.0,1077631.0,https://anaconda.org/conda-forge/pipreqs,2025-04-22 14:56:27.577,66618.0,3.0,,,,,,,,,,,,,,,,,,,,
104,pytype,google/pytype,type-checkers,A static type analyzer for Python code.,,https://github.com/google/pytype,https://github.com/google/pytype,Apache-2.0,2015-03-18 20:52:08.000,2025-08-25 23:06:48.000,2025-08-20 16:13:04,6953.0,2.0,288.0,54.0,1179.0,204.0,745.0,4991.0,2024-10-11 08:28:27.000,2024.10.11,204.0,112.0,31,True,,pytype,conda-forge/pytype,4285.0,4054.0,https://pypi.org/project/pytype,2024-10-11 08:28:27.000,231.0,432145.0,441179.0,https://anaconda.org/conda-forge/pytype,2025-04-22 14:57:26.233,560166.0,3.0,,,,,,,,,,,,,,,,,,,,
105,doit,pydoit/doit,build-tools,CLI task management & automation tool.,,https://github.com/pydoit/doit,https://github.com/pydoit/doit,MIT,2014-02-14 22:21:23.000,2025-04-22 14:56:44.640,2023-01-16 03:40:03,1483.0,,183.0,49.0,169.0,91.0,219.0,1962.0,2022-04-22 15:33:23.000,0.36.0,48.0,65.0,31,False,,doit,conda-forge/doit,2291.0,2173.0,https://pypi.org/project/doit,2022-04-22 15:33:23.000,118.0,656921.0,663304.0,https://anaconda.org/conda-forge/doit,2025-04-22 14:56:44.640,395760.0,3.0,,,,,,,,,,,,,,,,,,,,
106,ipdb,gotcha/ipdb,debugging,Integration of IPython pdb.,,https://github.com/gotcha/ipdb,https://github.com/gotcha/ipdb,BSD-3-Clause,2011-01-15 17:51:47.000,2025-07-28 10:12:07.000,2025-07-28 10:06:52,381.0,1.0,147.0,29.0,87.0,75.0,131.0,1931.0,2023-03-09 15:41:00.602,0.13.13,46.0,58.0,31,True,,ipdb,conda-forge/ipdb,67228.0,66110.0,https://pypi.org/project/ipdb,2023-03-09 15:41:00.602,1118.0,9633637.0,9643776.0,https://anaconda.org/conda-forge/ipdb,2025-04-22 14:56:25.687,628648.0,2.0,,,,,,,,,,,,,,,,,,,,
107,flake8-bugbear,PyCQA/flake8-bugbear,linters,A plugin for Flake8 finding likely bugs and design problems in your program. Contains warnings that dont belong in..,,https://github.com/PyCQA/flake8-bugbear,https://github.com/PyCQA/flake8-bugbear,MIT,2016-03-15 20:54:43.000,2025-08-12 14:47:51.000,2025-08-12 14:47:50,424.0,5.0,108.0,8.0,281.0,60.0,178.0,1101.0,2024-12-12 16:49:23.000,24.12.12,73.0,89.0,31,True,,flake8-bugbear,conda-forge/flake8-bugbear,42656.0,41418.0,https://pypi.org/project/flake8-bugbear,2024-12-12 16:49:23.000,1238.0,3163705.0,3178851.0,https://anaconda.org/conda-forge/flake8-bugbear,2025-04-22 14:57:10.503,863378.0,2.0,['flake8'],,,,,,,,,,,,,,,,,,,
108,colorlog,borntyping/python-colorlog,logging,A colored formatter for the python logging module.,,https://github.com/borntyping/python-colorlog,https://github.com/borntyping/python-colorlog,MIT,2012-09-05 17:57:21.000,2025-04-22 14:56:21.712,2024-10-29 18:33:27,246.0,,93.0,13.0,49.0,,78.0,933.0,2025-03-05 10:58:17.000,6.9.0,69.0,34.0,31,True,,colorlog,conda-forge/colorlog,61683.0,59598.0,https://pypi.org/project/colorlog,2024-10-29 18:34:49.000,2085.0,33739962.0,33831784.0,https://anaconda.org/conda-forge/colorlog,2025-04-22 14:56:21.712,5601190.0,3.0,,,,,,,,,,,,,,,,,,,,
109,mccabe,PyCQA/mccabe,code-metrics,McCabe complexity checker for Python.,,https://github.com/PyCQA/mccabe,https://github.com/PyCQA/mccabe,Saxpath,2013-02-20 22:19:04.000,2025-04-22 14:56:24.539,2023-12-03 13:55:50,149.0,,62.0,15.0,61.0,9.0,45.0,663.0,2022-01-24 01:14:49.000,0.7.0,13.0,24.0,31,True,,mccabe,conda-forge/mccabe,512122.0,511188.0,https://pypi.org/project/mccabe,2022-01-24 01:14:49.000,934.0,70595403.0,70835826.0,https://anaconda.org/conda-forge/mccabe,2025-04-22 14:56:24.539,10338207.0,2.0,,,,,,,,,,,,,,,,,,,,
110,sphinx-autobuild,executablebooks/sphinx-autobuild,documentation,Watch a Sphinx directory and rebuild the documentation when a change is detected. Also includes a hot-reload web server.,,https://github.com/sphinx-doc/sphinx-autobuild,https://github.com/sphinx-doc/sphinx-autobuild,MIT,2013-12-25 17:09:56.000,2025-08-25 18:44:54.000,2025-08-25 18:43:22,400.0,7.0,85.0,18.0,88.0,19.0,93.0,578.0,2025-08-25 18:44:54.000,2025.8.25,25.0,36.0,31,True,sphinx-doc/sphinx-autobuild,sphinx-autobuild,conda-forge/sphinx-autobuild,31266.0,28984.0,https://pypi.org/project/sphinx-autobuild,2025-08-25 18:44:54.000,2282.0,3713636.0,3720562.0,https://anaconda.org/conda-forge/sphinx-autobuild,2025-04-22 14:56:34.708,387877.0,2.0,['sphinx'],,,,,,,,,,,,7.0,,,,,,,
111,coveralls-python,TheKevJames/coveralls-python,testing,Show coverage stats online via coveralls.io.,,https://github.com/TheKevJames/coveralls-python,https://github.com/TheKevJames/coveralls-python,MIT,2013-02-06 20:48:39.000,2025-08-20 21:39:28.000,2025-08-18 06:01:41,670.0,9.0,187.0,8.0,438.0,11.0,167.0,570.0,2024-05-15 12:56:12.000,4.0.1,46.0,66.0,31,True,,coveralls,conda-forge/coveralls,38138.0,35986.0,https://pypi.org/project/coveralls,2024-05-15 12:56:12.000,2152.0,1415387.0,1437163.0,https://anaconda.org/conda-forge/coveralls,2025-04-22 14:56:31.028,1328378.0,3.0,['pytest'],,,,,,,,,,,,,,,,,,,
112,PySnooper,cool-RR/PySnooper,debugging,Never use print for debugging again.,,https://github.com/cool-RR/PySnooper,https://github.com/cool-RR/PySnooper,MIT,2019-04-18 13:55:43.000,2025-05-31 23:22:45.000,2025-05-31 23:21:24,327.0,2.0,950.0,231.0,121.0,29.0,109.0,16532.0,2025-05-31 23:22:45.000,1.2.3,62.0,29.0,30,True,,pysnooper,conda-forge/pysnooper,2123.0,2056.0,https://pypi.org/project/pysnooper,2025-05-31 23:22:45.000,67.0,383847.0,386138.0,https://anaconda.org/conda-forge/pysnooper,2025-04-22 14:57:05.002,135224.0,2.0,,,,,,,,,,,,,,,,,,,,
113,vulture,jendrikseipp/vulture,refactoring,Find dead Python code.,,https://github.com/jendrikseipp/vulture,https://github.com/jendrikseipp/vulture,MIT,2017-03-06 08:00:18.000,2025-06-04 19:51:56.000,2025-06-04 19:51:56,777.0,1.0,166.0,27.0,166.0,40.0,190.0,3997.0,2024-12-08 17:39:52.000,2.14,54.0,46.0,30,True,,vulture,conda-forge/vulture,5976.0,5773.0,https://pypi.org/project/vulture,2024-12-08 17:39:40.000,203.0,2225537.0,2227542.0,https://anaconda.org/conda-forge/vulture,2025-04-22 14:56:26.274,122352.0,2.0,,,,,,,,,,,,,,,,,,,,
114,factory_boy,FactoryBoy/factory_boy,testing,A test fixtures replacement for Python.,,https://github.com/FactoryBoy/factory_boy,https://github.com/FactoryBoy/factory_boy,MIT,2011-05-11 08:26:59.000,2025-04-25 02:28:32.370,2025-02-03 09:49:09,1034.0,,401.0,40.0,526.0,190.0,433.0,3677.0,2025-02-03 09:49:01.000,3.3.3,46.0,133.0,30,True,,factory_boy,conda-forge/factory_boy,647.0,,https://pypi.org/project/factory_boy,2025-02-03 09:49:01.000,647.0,10131199.0,10134656.0,https://anaconda.org/conda-forge/factory_boy,2025-04-25 02:28:32.370,203972.0,3.0,,,,,,,,,,,,,,,,,,,,
115,line_profiler,pyutils/line_profiler,profiling,Line-by-line profiling for Python.,,https://github.com/pyutils/line_profiler,https://github.com/pyutils/line_profiler,BSD-3-Clause,2019-12-10 22:26:33.000,2025-08-22 01:35:30.000,2025-08-19 19:28:32,740.0,109.0,129.0,14.0,263.0,48.0,83.0,3089.0,2025-07-23 21:27:06.000,5.0.0,33.0,51.0,30,True,,line_profiler,conda-forge/line_profiler,297.0,,https://pypi.org/project/line_profiler,2025-07-23 20:14:25.000,297.0,1529980.0,1599822.0,https://anaconda.org/conda-forge/line_profiler,2025-07-24 01:09:47.309,3979600.0,2.0,,1715.0,,,,,,,,,,,,,,,,,,
116,cx_Freeze,marcelotduarte/cx_Freeze,packaging,Creates standalone executables from Python scripts with the same performance as the original script. It is cross-..,,https://github.com/marcelotduarte/cx_Freeze,https://github.com/marcelotduarte/cx_Freeze,,2017-01-22 04:25:52.000,2025-08-27 04:49:41.000,2025-08-26 18:57:20,2498.0,89.0,236.0,26.0,1873.0,45.0,999.0,1484.0,2025-08-11 06:40:12.000,8.4.0,108.0,120.0,30,True,,cx_freeze,conda-forge/cx_freeze,124.0,,https://pypi.org/project/cx_freeze,2025-08-11 06:40:12.000,124.0,221545.0,238607.0,https://anaconda.org/conda-forge/cx_freeze,2025-08-11 17:42:44.958,1074957.0,2.0,,,,,,,,,,,,,,,,,,,,
117,asv,airspeed-velocity/asv,testing,Airspeed Velocity: A simple Python benchmarking tool with web-based reporting.,,https://github.com/airspeed-velocity/asv,https://github.com/airspeed-velocity/asv,BSD-3-Clause,2013-11-07 20:43:31.000,2025-08-28 06:01:32.040,2025-08-18 13:23:09,2635.0,22.0,186.0,18.0,866.0,164.0,500.0,938.0,2024-08-12 22:58:12.000,0.6.4,23.0,93.0,30,True,,asv,conda-forge/asv,1520.0,1413.0,https://pypi.org/project/asv,2024-08-12 22:58:12.000,107.0,259180.0,277475.0,https://anaconda.org/conda-forge/asv,2025-08-28 06:01:32.040,1151685.0,3.0,,1633.0,,,,,,,,,,,,,,,,,,
118,progressbar2,WoLpH/python-progressbar,logging,Progressbar 2 - A progress bar for Python 2 and Python 3 - pip install progressbar2.,,https://github.com/wolph/python-progressbar,https://github.com/wolph/python-progressbar,BSD-3-Clause,2012-02-20 06:19:21.000,2025-04-22 14:56:28.563,2024-12-06 14:57:38,1142.0,,102.0,20.0,73.0,6.0,221.0,880.0,2024-08-28 22:50:15.000,4.5.0,111.0,47.0,30,True,,progressbar2,conda-forge/progressbar2,934.0,,https://pypi.org/project/progressbar2,2024-08-28 22:50:10.000,934.0,28981517.0,29033509.0,https://anaconda.org/conda-forge/progressbar2,2025-04-22 14:56:28.563,3221552.0,3.0,,3103.0,,,,,,,,,,,,,,,,,,
119,docformatter,myint/docformatter,formatters,Formats docstrings to follow PEP 257.,,https://github.com/PyCQA/docformatter,https://github.com/PyCQA/docformatter,MIT,2012-05-26 21:40:48.000,2025-08-14 22:00:42.000,2025-08-14 21:59:18,622.0,7.0,81.0,8.0,150.0,20.0,149.0,574.0,2025-05-11 04:54:03.000,1.7.7,64.0,39.0,30,True,PyCQA/docformatter,docformatter,conda-forge/docformatter,4576.0,4271.0,https://pypi.org/project/docformatter,2025-05-11 04:54:03.000,305.0,1257265.0,1261335.0,https://anaconda.org/conda-forge/docformatter,2025-05-11 20:23:47.641,240071.0,3.0,,50.0,,,,,,,,,,,,,,,,,,
120,python-coloredlogs,xolox/python-coloredlogs,logging,Colored terminal output for Pythons logging module.,,https://github.com/xolox/python-coloredlogs,https://github.com/xolox/python-coloredlogs,MIT,2013-05-30 18:57:12.000,2025-04-22 15:32:23.858,2021-06-11 10:22:09,273.0,,45.0,10.0,38.0,36.0,52.0,555.0,2021-06-11 10:24:04.382,15.0.1,63.0,17.0,30,False,,coloredlogs,anaconda/coloredlogs,81720.0,79791.0,https://pypi.org/project/coloredlogs,2021-06-11 10:24:04.382,1929.0,28754195.0,28754401.0,https://anaconda.org/anaconda/coloredlogs,2025-04-22 15:32:23.858,19662.0,3.0,,,,,,,,,,,,,6.0,,,,,,,
121,executing,alexmojaki/executing,ast,"Get information about what a Python frame is currently doing, particularly the AST node being executed.",,https://github.com/alexmojaki/executing,https://github.com/alexmojaki/executing,MIT,2019-05-25 08:22:26.000,2025-08-24 18:10:51.000,2025-08-20 21:13:13,501.0,1.0,36.0,11.0,52.0,22.0,32.0,359.0,2025-01-22 15:41:25.000,2.2.0,35.0,11.0,30,True,,executing,conda-forge/executing,325165.0,324532.0,https://pypi.org/project/executing,2025-01-22 15:41:25.000,633.0,68885725.0,69251907.0,https://anaconda.org/conda-forge/executing,2025-04-24 13:44:02.181,21238594.0,1.0,,,,,,,,,,,,,,,,,,,,
122,numpydoc,numpy/numpydoc,documentation,Numpys Sphinx extensions.,,https://github.com/numpy/numpydoc,https://github.com/numpy/numpydoc,,2013-07-24 16:23:39.000,2025-08-01 14:00:08.000,2025-07-21 15:27:55,682.0,11.0,170.0,31.0,388.0,120.0,153.0,335.0,2025-06-24 12:28:53.000,1.9.0,34.0,90.0,30,False,,numpydoc,conda-forge/numpydoc,3177.0,,https://pypi.org/project/numpydoc,2025-06-24 12:22:53.000,3177.0,1340975.0,1397610.0,https://anaconda.org/conda-forge/numpydoc,2025-06-25 14:22:41.569,3568045.0,3.0,['sphinx'],,,,,,,,,,,,,,,,,,,
